Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Aug 12, 2019",93.05,94.18,91.11,92.16,779300,0.9783439490445859
"Aug 09, 2019",94.79,95.49,93.31,94.2,800500,1.0416897047440008
"Aug 08, 2019",93.57,95.84,93.02,95.77,925600,1.0677890511762738
"Aug 07, 2019",89.02,93.16,88.02,92.45,996100,-
"Aug 06, 2019",91.5,92.29,88.1,90.43,1028700,-
"Aug 05, 2019",90.7,91.19,87.29,89.69,1774400,0.9576126414691437
"Aug 02, 2019",94.92,96,92.57,93.66,1117100,0.9808356896010053
"Aug 01, 2019",95.75,98.66,93.8,95.1,1530400,0.9857986938944749
"Jul 31, 2019",96.43,97.5,93.5,95.51,1514700,-
"Jul 30, 2019",95.19,99.35,94.03,95.49,1635500,-
"Jul 29, 2019",102.6,103.0,92.1,96.47,4230300,0.9439334637964775
"Jul 26, 2019",97.95,104.49,97.83,102.2,3040700,1.0493890543176918
"Jul 25, 2019",95.84,99.6,95.75,97.11,1870300,1.0045515671873384
"Jul 24, 2019",97.12,97.88,94.68,95.94,1283700,-
"Jul 23, 2019",97.5,98.15,93.52,97.39,2241700,-
"Jul 22, 2019",94.19,97.46,93.5,96.67,1483000,1.0352323838080961
"Jul 19, 2019",97.15,97.79,92.88,93.38,1747700,0.9616889804325438
"Jul 18, 2019",99.24,99.5,95.02,95.19,2035600,0.953807615230461
"Jul 17, 2019",97.62,101.99,97.54,99.73,2314100,-
"Jul 16, 2019",100.14,100.5,96.5,97.1,2120100,-
"Jul 15, 2019",94,100.65,93.78,99.8,3835600,1.0696677384780278
"Jul 12, 2019",93.01,94.93,91.37,93.3,2689700,1.0260640052787857
"Jul 11, 2019",92.9,93.2,90.45,91.4,1784600,1.007051564565888
"Jul 10, 2019",91.76,93.45,91.55,92.72,2059300,-
"Jul 09, 2019",90.27,91.27,89.1,90.93,1557400,-
"Jul 08, 2019",91.44,92.79,89.89,90.76,1793300,0.9878101872006967
"Jul 05, 2019",90.14,91.97,88,91.88,2582700,1.0792904968871138
"Jul 03, 2019",85.45,90.6,84.51,90.45,2706100,-
"Jul 02, 2019",86.27,86.85,84,85.13,1866000,-
"Jul 01, 2019",85.13,87.79,83.1,86.86,5326800,0.9782633179412096
"Jun 28, 2019",91.76,92.2,87.25,88.79,3228300,1.0442196871692344
"Jun 27, 2019",89.7,92.33,87.8,90.27,3019500,1.009618610893636
"Jun 26, 2019",87.92,89.08,84.61,86.33,2680000,-
"Jun 25, 2019",89.43,91.5,84.63,85.03,3744500,-
"Jun 24, 2019",100.85,101.5,88.88,89.41,6011200,0.889917388275107
"Jun 21, 2019",101.42,101.53,97.82,100.47,2972500,1.0083299879566439
"Jun 20, 2019",105.01,107.34,101.62,102.3,2460700,1.042707165426562
"Jun 19, 2019",100.49,104.44,98.63,102.39,2592700,-
"Jun 18, 2019",100.39,102,97.51,99.64,2272400,-
"Jun 17, 2019",101,102.45,97,98.11,2128500,0.9782630371921427
"Jun 14, 2019",100.47,104.57,99.25,100.29,1889300,1.057130810582903
"Jun 13, 2019",105.1,105.17,98.55,100.95,3189100,0.9897058823529412
"Jun 12, 2019",94.6,104.18,94,102.77,3151700,-
"Jun 11, 2019",101,101.2,91.57,94.87,4372400,-
"Jun 10, 2019",98.51,105.99,96,102,4852800,1.0845295055821371
"Jun 07, 2019",93.66,98.89,92.5,94.05,9487800,1.1944373888747777
"Jun 06, 2019",77.4,79.75,77.03,79.43,3024000,1.0465085638998683
"Jun 05, 2019",80.14,80.6,76.24,78.04,1295800,-
"Jun 04, 2019",78.2,78.88,76.62,78.74,1134900,-
"Jun 03, 2019",80,81.94,75.65,75.9,1570500,0.9519628747021197
"May 31, 2019",78.77,83.17,77.78,79.73,1594300,1.0252025202520254
"May 30, 2019",76.68,80.97,76.6,80.42,1996000,-
"May 29, 2019",77,77.93,73.58,75.77,1512100,-
"May 28, 2019",76.8,79.39,76.8,77.77,1641300,-
"May 24, 2019",80.48,81.25,74.2,76.25,2946800,0.892439138576779
"May 23, 2019",81.25,81.5,77.26,78.76,2856000,0.9301995984410063
"May 22, 2019",84.63,85.7,82,82.43,1596400,-
"May 21, 2019",86.63,89.7,84.5,85.44,2576000,-
"May 20, 2019",90.1,91.46,83.27,84.67,3666800,0.940986885974661
"May 17, 2019",82.25,90.28,81.88,89.98,3442500,1.230243368881597
"May 16, 2019",80.12,87.55,79.25,83.4,4580700,1.1497105045492142
"May 15, 2019",73.4,80,72.21,79.76,2426500,-
"May 14, 2019",74.12,76.89,73.11,73.14,1950400,-
"May 13, 2019",77.39,77.39,70.6,72.54,2873200,0.9109632048223033
"May 10, 2019",75.79,79.74,74.77,79.63,1555100,1.0859129960452747
"May 09, 2019",76.85,76.99,74,75.21,1348200,0.9612730061349694
"May 08, 2019",74.61,78.5,74.03,77.68,2265500,-
"May 07, 2019",77.85,78.05,73.25,73.33,1975200,-
"May 06, 2019",75.01,80.79,74.5,78.24,2051800,0.9881283152311188
"May 03, 2019",75,80.25,75,79.18,2590300,1.092590037256796
"May 02, 2019",72.75,75.89,69.69,75.5,2525300,1.1075253043860935
"May 01, 2019",72.72,76.95,70.82,72.76,3301900,-
"Apr 30, 2019",68.4,72.52,66.67,72.47,4113100,-
"Apr 29, 2019",66.53,68.5,64.75,68.17,1822300,1.0294472968891575
"Apr 26, 2019",66.12,66.99,63.6,66.22,1527400,0.9597101449275363
"Apr 25, 2019",64.74,66.85,62.6,65,3863300,0.989345509893455
"Apr 24, 2019",71.4,71.5,63.16,63.2,4973500,-
"Apr 23, 2019",66.87,74.17,65.55,69,6786500,-
"Apr 22, 2019",61,68.9,59.94,65.7,9949700,-
"Apr 18, 2019",65,66,60.32,62,25764700,-
